year,id,age,income,cohort
1982.0,1695179.0,29.0,12166.35,1953.0
1985.0,1695179.0,32.0,19567.0,1953.0
1979.0,1695179.0,26.0,12521.85,1953.0
1995.0,1695179.0,42.0,20501.02,1953.0
1983.0,1695179.0,30.0,12667.6,1953.0
1997.0,1695179.0,44.0,51684.66,1953.0
1986.0,1695179.0,33.0,24231.75,1953.0
1995.0,1695181.0,41.0,25710.82,1954.0
1986.0,1695181.0,32.0,23328.5,1954.0
1994.0,1695181.0,40.0,23521.68,1954.0
1988.0,1695181.0,34.0,26220.0,1954.0
1997.0,1695181.0,43.0,32538.37,1954.0
1993.0,1695181.0,39.0,21463.5,1954.0
1984.0,1695181.0,30.0,18280.1,1954.0
1989.0,1695181.0,35.0,15188.3,1954.0
1981.0,1695181.0,27.0,18654.15,1954.0
1982.0,1695181.0,28.0,18257.0,1954.0
1992.0,1695181.0,38.0,19555.0,1954.0
1983.0,1695181.0,29.0,15763.0,1954.0
1991.0,1695181.0,37.0,16926.0,1954.0
1979.0,1695181.0,25.0,15657.11,1954.0
1990.0,1695181.0,36.0,16041.3,1954.0
1996.0,1695181.0,42.0,26601.18,1954.0
1980.0,1695181.0,26.0,15723.0,1954.0
1987.0,1695181.0,33.0,22037.75,1954.0
1985.0,1695181.0,31.0,18037.0,1954.0
1988.0,1695182.0,27.0,32000.3,1961.0
1997.0,1695182.0,36.0,45873.03,1961.0
1991.0,1695182.0,30.0,26427.0,1961.0
1994.0,1695182.0,33.0,37714.79,1961.0
1990.0,1695182.0,29.0,30714.65,1961.0
1986.0,1695182.0,25.0,24945.13,1961.0
1992.0,1695182.0,31.0,35184.5,1961.0
1995.0,1695182.0,34.0,37253.43,1961.0
1993.0,1695182.0,32.0,33578.5,1961.0
1989.0,1695182.0,28.0,29343.2,1961.0
1987.0,1695182.0,26.0,25850.85,1961.0
1996.0,1695182.0,35.0,45971.03,1961.0
1983.0,1695183.0,34.0,12837.8,1949.0
1984.0,1695183.0,35.0,23702.5,1949.0
1988.0,1695187.0,27.0,33763.15,1961.0
1987.0,1695187.0,26.0,27570.8,1961.0
1988.0,1695189.0,28.0,20649.64,1960.0
1994.0,1695193.0,31.0,45987.45,1963.0
1997.0,1695193.0,34.0,54214.74,1963.0
1996.0,1695193.0,33.0,31359.83,1963.0
1993.0,1695193.0,30.0,29335.4,1963.0
1995.0,1695193.0,32.0,43083.79,1963.0
1997.0,1695194.0,39.0,40586.25,1958.0
1996.0,1695194.0,38.0,38601.92,1958.0
1995.0,1695194.0,37.0,38516.65,1958.0
1993.0,1695194.0,35.0,33456.5,1958.0
1994.0,1695194.0,36.0,34688.35,1958.0
1996.0,1695195.0,49.0,45646.84,1947.0
1995.0,1695195.0,48.0,38955.2,1947.0
1993.0,1695195.0,46.0,30004.0,1947.0
1994.0,1695195.0,47.0,33059.93,1947.0
1997.0,1695195.0,50.0,58400.26,1947.0
1995.0,1695200.0,41.0,39888.82,1954.0
1994.0,1695200.0,40.0,17672.29,1954.0
1996.0,1695200.0,42.0,16438.31,1954.0
1993.0,1695200.0,39.0,15324.0,1954.0
1997.0,1695200.0,43.0,22139.48,1954.0
1995.0,1695206.0,26.0,19232.26,1969.0
1997.0,1695206.0,28.0,17709.44,1969.0
1996.0,1695206.0,27.0,14625.22,1969.0
1996.0,1695207.0,26.0,31449.0,1970.0
1997.0,1695208.0,25.0,39964.02,1972.0
1997.0,1695209.0,26.0,26531.6,1971.0
1996.0,1695209.0,25.0,23858.28,1971.0
1996.0,1695210.0,25.0,23858.28,1971.0
1997.0,1695210.0,26.0,26531.6,1971.0
1997.0,1695211.0,26.0,18923.44,1971.0
1996.0,1695211.0,25.0,12212.57,1971.0
1997.0,1695212.0,41.0,51684.66,1956.0
1997.0,1695215.0,32.0,36274.37,1965.0
1987.0,1697001.0,59.0,18204.5,1928.0
1984.0,1697001.0,56.0,13686.5,1928.0
1983.0,1697001.0,55.0,11227.0,1928.0
1978.0,1697001.0,50.0,8765.82,1928.0
1981.0,1697001.0,53.0,14250.35,1928.0
1985.0,1697001.0,57.0,17887.0,1928.0
1982.0,1697001.0,54.0,13498.09,1928.0
1980.0,1697001.0,52.0,10107.85,1928.0
1986.0,1697001.0,58.0,18596.5,1928.0
1979.0,1697001.0,51.0,11667.05,1928.0
1985.0,1697002.0,58.0,17887.0,1927.0
1986.0,1697002.0,59.0,18596.5,1927.0
1982.0,1697002.0,55.0,11320.65,1927.0
1978.0,1697002.0,51.0,8765.82,1927.0
1980.0,1697002.0,53.0,10107.85,1927.0
1983.0,1697002.0,56.0,11227.0,1927.0
1984.0,1697002.0,57.0,13686.5,1927.0
1979.0,1697002.0,52.0,11667.05,1927.0
1981.0,1697002.0,54.0,14250.35,1927.0
1991.0,1697003.0,41.0,17698.6,1950.0
1982.0,1697003.0,32.0,20386.7,1950.0
1995.0,1697003.0,45.0,30879.06,1950.0
1980.0,1697003.0,30.0,5636.94,1950.0
1981.0,1697003.0,31.0,12191.14,1950.0
1994.0,1697003.0,44.0,31027.81,1950.0
1983.0,1697003.0,33.0,8059.0,1950.0
1990.0,1697003.0,40.0,24616.9,1950.0
1989.0,1697003.0,39.0,11172.8,1950.0
1988.0,1697003.0,38.0,11873.1,1950.0
1985.0,1697003.0,35.0,16785.0,1950.0
1984.0,1697003.0,34.0,23309.92,1950.0
1978.0,1697003.0,28.0,6730.75,1950.0
1993.0,1697003.0,43.0,27577.15,1950.0
1996.0,1697003.0,46.0,27831.51,1950.0
1986.0,1697003.0,36.0,27025.02,1950.0
1992.0,1697003.0,42.0,19085.29,1950.0
1979.0,1697003.0,29.0,8582.0,1950.0
1987.0,1697003.0,37.0,8404.95,1950.0
1997.0,1697003.0,47.0,18789.74,1950.0
1996.0,1697004.0,44.0,56218.36,1952.0
1985.0,1697004.0,33.0,21760.0,1952.0
1983.0,1697004.0,31.0,17803.95,1952.0
1989.0,1697004.0,37.0,25575.65,1952.0
1991.0,1697004.0,39.0,25898.0,1952.0
1993.0,1697004.0,41.0,34068.25,1952.0
1981.0,1697004.0,29.0,18883.21,1952.0
1995.0,1697004.0,43.0,35765.19,1952.0
1984.0,1697004.0,32.0,18300.25,1952.0
1997.0,1697004.0,45.0,77034.29,1952.0
1988.0,1697004.0,36.0,25785.0,1952.0
1987.0,1697004.0,35.0,23823.03,1952.0
1990.0,1697004.0,38.0,23557.2,1952.0
1982.0,1697004.0,30.0,15191.5,1952.0
1978.0,1697004.0,26.0,9510.3,1952.0
1994.0,1697004.0,42.0,40578.7,1952.0
1980.0,1697004.0,28.0,16505.7,1952.0
1979.0,1697004.0,27.0,11250.5,1952.0
1992.0,1697004.0,40.0,28173.65,1952.0
1986.0,1697004.0,34.0,20828.5,1952.0
1987.0,1697005.0,32.0,7079.8,1955.0
1985.0,1697005.0,30.0,6988.82,1955.0
1992.0,1697005.0,37.0,36842.75,1955.0
1982.0,1697005.0,27.0,11320.65,1955.0
1989.0,1697005.0,34.0,6756.97,1955.0
1995.0,1697005.0,40.0,29680.37,1955.0
1981.0,1697005.0,26.0,10142.4,1955.0
1997.0,1697005.0,42.0,33764.09,1955.0
1996.0,1697005.0,41.0,26952.41,1955.0
1986.0,1697005.0,31.0,7845.5,1955.0
1984.0,1697005.0,29.0,5300.0,1955.0
1988.0,1697005.0,33.0,12146.5,1955.0
1991.0,1697005.0,36.0,24015.75,1955.0
1990.0,1697005.0,35.0,25544.85,1955.0
1994.0,1697005.0,39.0,16148.73,1955.0
1993.0,1697005.0,38.0,30445.33,1955.0
1983.0,1697005.0,28.0,7532.0,1955.0
1980.0,1697005.0,25.0,5970.7,1955.0
1991.0,1697006.0,31.0,26141.8,1960.0
1993.0,1697006.0,33.0,33054.0,1960.0
1992.0,1697006.0,32.0,29236.32,1960.0
1988.0,1697006.0,28.0,22562.07,1960.0
1996.0,1697006.0,36.0,36283.97,1960.0
1989.0,1697006.0,29.0,23342.2,1960.0
1997.0,1697006.0,37.0,25621.03,1960.0
1990.0,1697006.0,30.0,26452.0,1960.0
1985.0,1697006.0,25.0,9505.0,1960.0
1987.0,1697006.0,27.0,23529.0,1960.0
1995.0,1697006.0,35.0,34800.99,1960.0
1986.0,1697006.0,26.0,15303.0,1960.0
1994.0,1697006.0,34.0,33953.61,1960.0
1997.0,1697038.0,25.0,38539.98,1972.0
1994.0,1697170.0,41.0,24714.4,1953.0
1980.0,1697170.0,27.0,5636.94,1953.0
1997.0,1697170.0,44.0,35608.18,1953.0
1996.0,1697170.0,43.0,19041.27,1953.0
1986.0,1697170.0,33.0,27025.02,1953.0
1981.0,1697170.0,28.0,12191.14,1953.0
1995.0,1697170.0,42.0,25897.65,1953.0
1984.0,1697170.0,31.0,23309.92,1953.0
1993.0,1697170.0,40.0,35500.0,1953.0
1982.0,1697170.0,29.0,20386.7,1953.0
1979.0,1697170.0,26.0,8582.0,1953.0
1983.0,1697170.0,30.0,8059.0,1953.0
1978.0,1697170.0,25.0,6730.75,1953.0
1978.0,1697171.0,32.0,4586.35,1946.0
1980.0,1697171.0,34.0,5970.7,1946.0
1979.0,1697171.0,33.0,4434.76,1946.0
1991.0,1697172.0,49.0,24015.75,1942.0
1986.0,1697172.0,44.0,7845.5,1942.0
1992.0,1697172.0,50.0,36842.75,1942.0
1997.0,1697172.0,55.0,33764.09,1942.0
1995.0,1697172.0,53.0,29680.37,1942.0
1994.0,1697172.0,52.0,16148.73,1942.0
1996.0,1697172.0,54.0,26952.41,1942.0
1985.0,1697172.0,43.0,6988.82,1942.0
1990.0,1697172.0,48.0,25544.85,1942.0
1988.0,1697172.0,46.0,12146.5,1942.0
1993.0,1697172.0,51.0,30445.33,1942.0
1987.0,1697172.0,45.0,7079.8,1942.0
1989.0,1697172.0,47.0,6756.97,1942.0
1985.0,1697173.0,27.0,21760.0,1958.0
1994.0,1697173.0,36.0,40578.7,1958.0
1995.0,1697173.0,37.0,35765.19,1958.0
1993.0,1697173.0,35.0,34068.25,1958.0
1997.0,1697173.0,39.0,77034.29,1958.0
1984.0,1697173.0,26.0,18300.25,1958.0
1988.0,1697173.0,30.0,25785.0,1958.0
1983.0,1697173.0,25.0,17803.95,1958.0
1992.0,1697173.0,34.0,28173.65,1958.0
1989.0,1697173.0,31.0,25575.65,1958.0
1991.0,1697173.0,33.0,25898.0,1958.0
1987.0,1697173.0,29.0,23823.03,1958.0
1990.0,1697173.0,32.0,23557.2,1958.0
1996.0,1697173.0,38.0,56218.36,1958.0
1986.0,1697173.0,28.0,20828.5,1958.0
1984.0,1697174.0,56.0,23309.92,1928.0
1986.0,1697174.0,58.0,27025.02,1928.0
1983.0,1697174.0,55.0,8059.0,1928.0
1981.0,1697174.0,53.0,12191.14,1928.0
1982.0,1697174.0,54.0,20386.7,1928.0
1995.0,1697176.0,38.0,34800.99,1957.0
1990.0,1697176.0,33.0,26452.0,1957.0
1992.0,1697176.0,35.0,29236.32,1957.0
1994.0,1697176.0,37.0,33953.61,1957.0
1986.0,1697176.0,29.0,15303.0,1957.0
1988.0,1697176.0,31.0,22562.07,1957.0
1993.0,1697176.0,36.0,33054.0,1957.0
1991.0,1697176.0,34.0,26141.8,1957.0
1996.0,1697176.0,39.0,36283.97,1957.0
1987.0,1697176.0,30.0,23529.0,1957.0
1989.0,1697176.0,32.0,23342.2,1957.0
1991.0,1697177.0,26.0,24015.75,1965.0
1991.0,1697180.0,38.0,17698.6,1953.0
1996.0,1697180.0,43.0,27831.51,1953.0
1994.0,1697180.0,41.0,31027.81,1953.0
1990.0,1697180.0,37.0,24616.9,1953.0
1989.0,1697180.0,36.0,11172.8,1953.0
1995.0,1697180.0,42.0,30879.06,1953.0
1992.0,1697180.0,39.0,19085.29,1953.0
1993.0,1697180.0,40.0,27577.15,1953.0
1997.0,1697180.0,44.0,18789.74,1953.0
1991.0,1698001.0,56.0,43008.0,1935.0
1981.0,1698001.0,46.0,13797.8,1935.0
1983.0,1698001.0,48.0,17999.0,1935.0
1987.0,1698001.0,52.0,18988.0,1935.0
1990.0,1698001.0,55.0,92895.6,1935.0
1993.0,1698001.0,58.0,58533.0,1935.0
1989.0,1698001.0,54.0,19703.3,1935.0
1982.0,1698001.0,47.0,33348.82,1935.0
1985.0,1698001.0,50.0,63464.0,1935.0
1988.0,1698001.0,53.0,54796.0,1935.0
1986.0,1698001.0,51.0,56488.82,1935.0
1984.0,1698001.0,49.0,68987.6,1935.0
1980.0,1698001.0,45.0,67897.1,1935.0
1979.0,1698001.0,44.0,33673.8,1935.0
1978.0,1698001.0,43.0,34111.5,1935.0
1994.0,1698001.0,59.0,38543.81,1935.0
1992.0,1698001.0,57.0,23946.5,1935.0
1993.0,1698002.0,56.0,58533.0,1937.0
1990.0,1698002.0,53.0,92895.6,1937.0
1991.0,1698002.0,54.0,43008.0,1937.0
1980.0,1698002.0,43.0,67897.1,1937.0
1982.0,1698002.0,45.0,33348.82,1937.0
1995.0,1698002.0,58.0,17128.33,1937.0
1992.0,1698002.0,55.0,23946.5,1937.0
1987.0,1698002.0,50.0,18988.0,1937.0
1996.0,1698002.0,59.0,22884.17,1937.0
1985.0,1698002.0,48.0,63464.0,1937.0
1994.0,1698002.0,57.0,38543.81,1937.0
1984.0,1698002.0,47.0,68987.6,1937.0
1989.0,1698002.0,52.0,19703.3,1937.0
1981.0,1698002.0,44.0,13797.8,1937.0
1983.0,1698002.0,46.0,17999.0,1937.0
1988.0,1698002.0,51.0,54796.0,1937.0
1979.0,1698002.0,42.0,33673.8,1937.0
1986.0,1698002.0,49.0,56488.82,1937.0
1978.0,1698002.0,41.0,34111.5,1937.0
1997.0,1698003.0,40.0,44793.22,1957.0
1992.0,1698003.0,35.0,26362.77,1957.0
1995.0,1698003.0,38.0,34614.28,1957.0
1991.0,1698003.0,34.0,10055.0,1957.0
1982.0,1698003.0,25.0,3202.0,1957.0
1986.0,1698003.0,29.0,23568.07,1957.0
1987.0,1698003.0,30.0,21316.7,1957.0
1985.0,1698003.0,28.0,29052.0,1957.0
1996.0,1698003.0,39.0,42604.23,1957.0
1993.0,1698003.0,36.0,13343.5,1957.0
1983.0,1698003.0,26.0,7234.0,1957.0
1989.0,1698003.0,32.0,23170.1,1957.0
1984.0,1698003.0,27.0,19107.0,1957.0
1990.0,1698003.0,33.0,18032.8,1957.0
1988.0,1698003.0,31.0,23977.38,1957.0
1994.0,1698003.0,37.0,15784.89,1957.0
1995.0,1698004.0,30.0,45512.64,1965.0
1997.0,1698004.0,32.0,42569.51,1965.0
1996.0,1698004.0,31.0,33870.24,1965.0
1994.0,1698004.0,29.0,43133.62,1965.0
1993.0,1698170.0,33.0,13343.5,1960.0
1996.0,1698170.0,36.0,42604.23,1960.0
1995.0,1698170.0,35.0,34614.28,1960.0
1985.0,1698170.0,25.0,29052.0,1960.0
1992.0,1698170.0,32.0,26362.77,1960.0
1990.0,1698170.0,30.0,18032.8,1960.0
1987.0,1698170.0,27.0,21316.7,1960.0
1986.0,1698170.0,26.0,23568.07,1960.0
1991.0,1698170.0,31.0,10055.0,1960.0
1988.0,1698170.0,28.0,23977.38,1960.0
1989.0,1698170.0,29.0,23170.1,1960.0
1997.0,1698170.0,37.0,44793.22,1960.0
1994.0,1698170.0,34.0,15784.89,1960.0
1995.0,1698171.0,34.0,45512.64,1961.0
1997.0,1698171.0,36.0,42569.51,1961.0
1996.0,1698171.0,35.0,33870.24,1961.0
1994.0,1698171.0,33.0,43133.62,1961.0
1981.0,1700001.0,52.0,15424.2,1929.0
1984.0,1700001.0,55.0,15311.0,1929.0
1978.0,1700001.0,49.0,13331.5,1929.0
1987.0,1700001.0,58.0,15494.1,1929.0
1980.0,1700001.0,51.0,13647.9,1929.0
1983.0,1700001.0,54.0,14753.0,1929.0
1985.0,1700001.0,56.0,13187.0,1929.0
1986.0,1700001.0,57.0,15289.5,1929.0
1982.0,1700001.0,53.0,13272.5,1929.0
1988.0,1700001.0,59.0,14166.2,1929.0
1979.0,1700001.0,50.0,15043.12,1929.0
1991.0,1700002.0,57.0,14087.5,1934.0
1979.0,1700002.0,45.0,15043.12,1934.0
1982.0,1700002.0,48.0,13272.5,1934.0
1989.0,1700002.0,55.0,13991.3,1934.0
1980.0,1700002.0,46.0,13647.9,1934.0
1984.0,1700002.0,50.0,15311.0,1934.0
1993.0,1700002.0,59.0,14969.0,1934.0
1978.0,1700002.0,44.0,13331.5,1934.0
1985.0,1700002.0,51.0,13187.0,1934.0
1992.0,1700002.0,58.0,16004.25,1934.0
1986.0,1700002.0,52.0,15289.5,1934.0
1981.0,1700002.0,47.0,15424.2,1934.0
1983.0,1700002.0,49.0,14753.0,1934.0
1987.0,1700002.0,53.0,15494.1,1934.0
1990.0,1700002.0,56.0,14784.2,1934.0
1988.0,1700002.0,54.0,14166.2,1934.0
1979.0,1700003.0,25.0,13491.17,1954.0
1990.0,1700003.0,36.0,44362.7,1954.0
1986.0,1700003.0,32.0,23842.5,1954.0
1989.0,1700003.0,35.0,32689.15,1954.0
1993.0,1700003.0,39.0,28245.63,1954.0
1996.0,1700003.0,42.0,33870.27,1954.0
1995.0,1700003.0,41.0,50777.77,1954.0
1991.0,1700003.0,37.0,42688.75,1954.0
1994.0,1700003.0,40.0,8559.06,1954.0
1981.0,1700003.0,27.0,14812.2,1954.0
1985.0,1700003.0,31.0,27397.0,1954.0
1984.0,1700003.0,30.0,22859.0,1954.0
1982.0,1700003.0,28.0,13933.0,1954.0
1983.0,1700003.0,29.0,15700.1,1954.0
1988.0,1700003.0,34.0,27770.75,1954.0
1980.0,1700003.0,26.0,17815.75,1954.0
1992.0,1700003.0,38.0,30113.7,1954.0
1987.0,1700003.0,33.0,22962.5,1954.0
1988.0,1700004.0,33.0,39715.0,1955.0
1987.0,1700004.0,32.0,34928.75,1955.0
1992.0,1700004.0,37.0,39204.0,1955.0
1986.0,1700004.0,31.0,31402.0,1955.0
1985.0,1700004.0,30.0,31168.0,1955.0
1991.0,1700004.0,36.0,31037.0,1955.0
1996.0,1700004.0,41.0,62659.83,1955.0
1997.0,1700004.0,42.0,83215.9,1955.0
1989.0,1700004.0,34.0,41394.15,1955.0
1993.0,1700004.0,38.0,36103.0,1955.0
1995.0,1700004.0,40.0,63765.56,1955.0
1984.0,1700004.0,29.0,28129.0,1955.0
1994.0,1700004.0,39.0,56183.77,1955.0
1981.0,1700004.0,26.0,19088.32,1955.0
1982.0,1700004.0,27.0,22357.75,1955.0
1980.0,1700004.0,25.0,17161.4,1955.0
1990.0,1700004.0,35.0,31049.28,1955.0
1983.0,1700004.0,28.0,26578.0,1955.0
1997.0,1700005.0,39.0,26241.88,1958.0
1985.0,1700005.0,27.0,13589.0,1958.0
1984.0,1700005.0,26.0,14153.13,1958.0
1995.0,1700005.0,37.0,33332.42,1958.0
1996.0,1700005.0,38.0,18359.93,1958.0
1991.0,1700005.0,33.0,32348.0,1958.0
1992.0,1700005.0,34.0,32630.0,1958.0
1988.0,1700005.0,30.0,25492.5,1958.0
1983.0,1700005.0,25.0,21077.0,1958.0
1990.0,1700005.0,32.0,25593.9,1958.0
1989.0,1700005.0,31.0,27663.64,1958.0
1994.0,1700005.0,36.0,35204.19,1958.0
1987.0,1700005.0,29.0,21714.63,1958.0
1993.0,1700005.0,35.0,39830.5,1958.0
1986.0,1700005.0,28.0,15688.5,1958.0
1992.0,1700006.0,31.0,15884.7,1961.0
1996.0,1700006.0,35.0,11596.8,1961.0
1988.0,1700006.0,27.0,12911.7,1961.0
1990.0,1700006.0,29.0,12904.2,1961.0
1991.0,1700006.0,30.0,15456.95,1961.0
1995.0,1700006.0,34.0,20568.11,1961.0
1989.0,1700006.0,28.0,13158.02,1961.0
1987.0,1700006.0,26.0,20327.0,1961.0
1997.0,1700006.0,36.0,160000.0,1961.0
1993.0,1700006.0,32.0,15833.5,1961.0
1986.0,1700006.0,25.0,19326.75,1961.0
1994.0,1700006.0,33.0,19294.06,1961.0
1997.0,1700170.0,47.0,44567.07,1950.0
1995.0,1700170.0,45.0,36934.07,1950.0
1994.0,1700170.0,44.0,40596.78,1950.0
1996.0,1700170.0,46.0,52308.98,1950.0
1993.0,1700170.0,43.0,37242.0,1950.0
1978.0,1700170.0,28.0,15641.63,1950.0
1993.0,1700171.0,43.0,33676.7,1950.0
1992.0,1700171.0,42.0,30113.7,1950.0
1984.0,1700171.0,34.0,22859.0,1950.0
1994.0,1700171.0,44.0,17770.56,1950.0
1981.0,1700171.0,31.0,14812.2,1950.0
1980.0,1700171.0,30.0,17815.75,1950.0
1997.0,1700171.0,47.0,24312.19,1950.0
1991.0,1700171.0,41.0,42688.75,1950.0
1982.0,1700171.0,32.0,13933.0,1950.0
1990.0,1700171.0,40.0,44362.7,1950.0
1987.0,1700171.0,37.0,22962.5,1950.0
1996.0,1700171.0,46.0,12017.5,1950.0
1989.0,1700171.0,39.0,32689.15,1950.0
1979.0,1700171.0,29.0,13491.17,1950.0
1983.0,1700171.0,33.0,15700.1,1950.0
1988.0,1700171.0,38.0,27770.75,1950.0
1978.0,1700171.0,28.0,14611.0,1950.0
1995.0,1700171.0,45.0,18114.17,1950.0
1985.0,1700171.0,35.0,27397.0,1950.0
1986.0,1700171.0,36.0,23842.5,1950.0
1978.0,1700172.0,28.0,5911.18,1950.0
1985.0,1700172.0,35.0,13589.0,1950.0
1997.0,1700172.0,47.0,56275.0,1950.0
1994.0,1700172.0,44.0,35204.19,1950.0
1982.0,1700172.0,32.0,2707.0,1950.0
1993.0,1700172.0,43.0,39830.5,1950.0
1990.0,1700172.0,40.0,25593.9,1950.0
1984.0,1700172.0,34.0,14153.13,1950.0
1989.0,1700172.0,39.0,27663.64,1950.0
1981.0,1700172.0,31.0,11924.6,1950.0
1996.0,1700172.0,46.0,18740.41,1950.0
1991.0,1700172.0,41.0,32348.0,1950.0
1983.0,1700172.0,33.0,21077.0,1950.0
1992.0,1700172.0,42.0,32630.0,1950.0
1986.0,1700172.0,36.0,15688.5,1950.0
1988.0,1700172.0,38.0,25492.5,1950.0
1979.0,1700172.0,29.0,11097.69,1950.0
1987.0,1700172.0,37.0,21714.63,1950.0
1995.0,1700172.0,45.0,33332.42,1950.0
1980.0,1700172.0,30.0,6680.35,1950.0
1989.0,1700173.0,41.0,41394.15,1948.0
1996.0,1700173.0,48.0,62659.83,1948.0
1985.0,1700173.0,37.0,31168.0,1948.0
1992.0,1700173.0,44.0,39204.0,1948.0
1993.0,1700173.0,45.0,36103.0,1948.0
1997.0,1700173.0,49.0,83215.9,1948.0
1995.0,1700173.0,47.0,63765.56,1948.0
1991.0,1700173.0,43.0,31037.0,1948.0
1986.0,1700173.0,38.0,31402.0,1948.0
1980.0,1700173.0,32.0,17161.4,1948.0
1982.0,1700173.0,34.0,22357.75,1948.0
1983.0,1700173.0,35.0,26578.0,1948.0
1990.0,1700173.0,42.0,31049.28,1948.0
1979.0,1700173.0,31.0,14516.49,1948.0
1988.0,1700173.0,40.0,39715.0,1948.0
1994.0,1700173.0,46.0,56183.77,1948.0
1984.0,1700173.0,36.0,28129.0,1948.0
1987.0,1700173.0,39.0,34928.75,1948.0
1981.0,1700173.0,33.0,19088.32,1948.0
1995.0,1700174.0,38.0,50777.77,1957.0
1996.0,1700174.0,39.0,33870.27,1957.0
1997.0,1700176.0,43.0,160000.0,1954.0
1996.0,1700176.0,42.0,11596.8,1954.0
1995.0,1700176.0,41.0,20568.11,1954.0
1997.0,1700177.0,45.0,24312.19,1952.0
1997.0,1700179.0,33.0,56275.0,1964.0
1981.0,1701001.0,40.0,19865.77,1941.0
1989.0,1701001.0,48.0,35510.3,1941.0
1992.0,1701001.0,51.0,35001.65,1941.0
1993.0,1701001.0,52.0,26107.2,1941.0
1985.0,1701001.0,44.0,30577.0,1941.0
1983.0,1701001.0,42.0,22790.6,1941.0
1991.0,1701001.0,50.0,33512.5,1941.0
1996.0,1701001.0,55.0,25403.92,1941.0
1984.0,1701001.0,43.0,25496.0,1941.0
1979.0,1701001.0,38.0,18456.92,1941.0
1994.0,1701001.0,53.0,31630.86,1941.0
1990.0,1701001.0,49.0,36479.2,1941.0
1988.0,1701001.0,47.0,34534.6,1941.0
1995.0,1701001.0,54.0,46666.2,1941.0
1987.0,1701001.0,46.0,30043.0,1941.0
1986.0,1701001.0,45.0,29832.0,1941.0
1980.0,1701001.0,39.0,18646.11,1941.0
1978.0,1701001.0,37.0,18395.75,1941.0
1982.0,1701001.0,41.0,22465.3,1941.0
1983.0,1701002.0,40.0,17372.94,1943.0
1980.0,1701002.0,37.0,7436.2,1943.0
1979.0,1701002.0,36.0,6010.0,1943.0
1987.0,1701002.0,44.0,12751.43,1943.0
1995.0,1701002.0,52.0,20836.0,1943.0
1981.0,1701002.0,38.0,10994.1,1943.0
1991.0,1701002.0,48.0,34467.5,1943.0
1978.0,1701002.0,35.0,6074.87,1943.0
1982.0,1701002.0,39.0,12363.9,1943.0
1989.0,1701002.0,46.0,25390.79,1943.0
1994.0,1701002.0,51.0,30521.24,1943.0
1996.0,1701002.0,53.0,19298.98,1943.0
1984.0,1701002.0,41.0,14372.76,1943.0
1997.0,1701002.0,54.0,34601.61,1943.0
1985.0,1701002.0,42.0,23322.0,1943.0
1990.0,1701002.0,47.0,40244.25,1943.0
1992.0,1701002.0,49.0,54985.0,1943.0
1986.0,1701002.0,43.0,23692.0,1943.0
1988.0,1701002.0,45.0,34382.8,1943.0
1989.0,1701003.0,27.0,14097.98,1962.0
1993.0,1701003.0,31.0,14277.75,1962.0
1987.0,1701003.0,25.0,29669.0,1962.0
1995.0,1701003.0,33.0,41853.48,1962.0
1992.0,1701003.0,30.0,39514.0,1962.0
1997.0,1701003.0,35.0,32929.85,1962.0
1988.0,1701003.0,26.0,8523.0,1962.0
1990.0,1701003.0,28.0,21835.71,1962.0
1991.0,1701003.0,29.0,23335.0,1962.0
1996.0,1701003.0,34.0,37449.19,1962.0
1994.0,1701003.0,32.0,16897.97,1962.0
1995.0,1701004.0,32.0,47194.35,1963.0
1996.0,1701004.0,33.0,56088.96,1963.0
1997.0,1701004.0,34.0,68846.07,1963.0
1992.0,1701004.0,29.0,41053.0,1963.0
1994.0,1701004.0,31.0,46474.57,1963.0
1990.0,1701004.0,27.0,27836.8,1963.0
1991.0,1701004.0,28.0,30241.5,1963.0
1993.0,1701004.0,30.0,41379.0,1963.0
1989.0,1701004.0,26.0,27932.04,1963.0
1988.0,1701004.0,25.0,29258.0,1963.0
1990.0,1701005.0,26.0,14678.27,1964.0
1995.0,1701005.0,31.0,22847.27,1964.0
1994.0,1701005.0,30.0,43094.01,1964.0
1993.0,1701005.0,29.0,95139.75,1964.0
1996.0,1701005.0,32.0,23764.42,1964.0
1997.0,1701005.0,33.0,21951.24,1964.0
1992.0,1701005.0,28.0,18040.05,1964.0
1991.0,1701005.0,27.0,16385.0,1964.0
1996.0,1701030.0,26.0,24652.66,1970.0
1995.0,1701030.0,25.0,103286.73,1970.0
1997.0,1701030.0,27.0,19086.22,1970.0
1989.0,1701170.0,40.0,35510.3,1949.0
1995.0,1701170.0,46.0,46666.2,1949.0
1996.0,1701170.0,47.0,25403.92,1949.0
1992.0,1701170.0,43.0,35001.65,1949.0
1987.0,1701170.0,38.0,30043.0,1949.0
1984.0,1701170.0,35.0,25496.0,1949.0
1980.0,1701170.0,31.0,18646.11,1949.0
1988.0,1701170.0,39.0,34534.6,1949.0
1979.0,1701170.0,30.0,18456.92,1949.0
1990.0,1701170.0,41.0,36479.2,1949.0
1986.0,1701170.0,37.0,29832.0,1949.0
1982.0,1701170.0,33.0,22465.3,1949.0
1993.0,1701170.0,44.0,26107.2,1949.0
1983.0,1701170.0,34.0,22790.6,1949.0
1981.0,1701170.0,32.0,19865.77,1949.0
1994.0,1701170.0,45.0,31630.86,1949.0
1978.0,1701170.0,29.0,18395.75,1949.0
