Year,id,delta_income,income
1981.0,941003.0,0.0,9397.4
1981.0,945001.0,-461.380000000001,13802.9
1981.0,946001.0,1592.1000000000022,25600.9
1981.0,946170.0,1592.1000000000022,25600.9
1981.0,947001.0,698.7700000000004,8940.42
1981.0,947003.0,-393.8699999999999,3754.8
1981.0,948001.0,5045.0999999999985,43148.33
1981.0,950001.0,-2831.739999999998,19085.36
1981.0,951001.0,-6497.0999999999985,15369.61
1981.0,952004.0,3949.699999999997,28075.1
1981.0,961002.0,-3261.0,9107.65
1981.0,961004.0,2808.9300000000003,10570.75
1981.0,963004.0,15297.890000000001,28690.7
1981.0,963021.0,-29271.000000000007,42914.1
1981.0,964001.0,1003.1100000000006,20889.41
1981.0,964002.0,1073.6599999999999,10885.91
1981.0,964170.0,1003.1100000000006,20889.41
1981.0,965022.0,23282.92,56428.33
1981.0,966001.0,2582.5699999999997,36199.8
1981.0,966002.0,2582.5699999999997,36199.8
1981.0,967001.0,-6304.100000000002,21273.8
1981.0,967003.0,1384.3999999999996,15195.3
1981.0,967021.0,2547.100000000002,19798.33
1981.0,970001.0,-1236.0,6922.0
1981.0,970170.0,1847.4899999999998,12847.81
1981.0,971001.0,7820.100000000002,39754.33
1981.0,972001.0,592.619999999999,27546.36
1981.0,972002.0,592.619999999999,27546.36
1981.0,976171.0,-281.34999999999854,19687.9
1981.0,979001.0,-304.35000000000036,13707.6
1981.0,979002.0,-304.35000000000036,13707.6
1981.0,980001.0,3803.290000000001,21304.16
1981.0,980002.0,5905.900000000001,11710.7
1981.0,982001.0,2845.9199999999983,19124.76
1981.0,986002.0,-5126.5,10218.84
1981.0,988001.0,2011.1000000000022,24637.33
1981.0,990001.0,1674.1000000000022,20612.33
1981.0,991001.0,4538.230000000001,18301.97
1981.0,997003.0,5166.8499999999985,33262.96
1981.0,998001.0,6355.0,25179.0
1981.0,999001.0,9768.599999999999,48152.03
1981.0,999002.0,9768.599999999999,48152.03
1981.0,999003.0,13471.73,27802.03
1981.0,1000001.0,8591.899999999994,45407.63
1981.0,1000004.0,3533.2000000000007,17905.5
1981.0,1002002.0,1222.310000000005,34592.73
1981.0,1003021.0,7839.529999999999,26340.03
1981.0,1008003.0,-11.209999999999127,16695.02
1981.0,1010001.0,6332.100000000002,26541.33
1981.0,1010003.0,-548.8299999999999,9373.05
1981.0,1012001.0,1248.5400000000009,39076.32
1981.0,1012003.0,3528.0999999999985,19906.8
1981.0,1013001.0,-702.7000000000007,30093.7
1981.0,1013005.0,-13128.300000000003,17668.1
1981.0,1014001.0,546.3199999999997,12436.32
1981.0,1024170.0,5397.129999999997,31990.35
1981.0,1028003.0,-1928.13,5962.64
1981.0,1028005.0,1418.83,14777.56
1981.0,1029001.0,-227.15999999999985,15876.79
1981.0,1030170.0,6205.100000000002,23444.33
1981.0,1035170.0,385.22000000000116,16630.27
1981.0,1037002.0,5790.659999999998,21611.1
1981.0,1037003.0,3217.0499999999993,29013.0
1981.0,1037172.0,3217.0499999999993,29013.0
1981.0,1043002.0,-258.7699999999995,7100.38
1981.0,1043005.0,-2889.0,12410.2
1981.0,1043171.0,4608.079999999998,22619.1
1981.0,1045001.0,2461.5699999999997,31551.93
1981.0,1045003.0,1023.79,8307.74
1981.0,1047001.0,5273.0,46721.1
1981.0,1047003.0,664.9400000000005,12487.76
1981.0,1047170.0,5241.0,28079.73
1981.0,1048002.0,4505.050000000001,9709.2
1981.0,1051003.0,-13661.349999999999,6025.25
1981.0,1051004.0,-2702.7700000000004,8406.4
1981.0,1051005.0,-3274.8999999999996,8198.1
1981.0,1055001.0,-1093.3499999999985,19829.57
1981.0,1058001.0,-10476.049999999996,34091.83
1981.0,1058172.0,-66633.0,38557.1
1981.0,1061001.0,-30775.0,94457.1
1981.0,1062003.0,-3629.899999999998,25209.33
1981.0,1062004.0,2139.5,27734.6
1981.0,1062170.0,2139.5,27734.6
1981.0,1063001.0,5427.0,44608.1
1981.0,1064003.0,5515.75,17682.73
1981.0,1065170.0,1075.949999999997,26124.1
1981.0,1066002.0,2986.5699999999997,11175.3
1981.0,1068001.0,-1225.0099999999984,26210.5
1981.0,1068002.0,-1225.0099999999984,26210.5
1981.0,1068003.0,546.3499999999985,15330.3
1981.0,1068171.0,546.3499999999985,15330.3
1981.0,1070021.0,1895.9300000000003,28451.53
1981.0,1070170.0,1895.9300000000003,28451.53
1981.0,1071001.0,-1535.5100000000002,13648.52
1981.0,1072001.0,12176.359999999999,27857.3
1981.0,1072002.0,12176.359999999999,27857.3
1981.0,1074021.0,1900.2599999999984,19097.5
1981.0,1075001.0,4025.9199999999983,32966.2
1981.0,1075002.0,4025.9199999999983,32966.2
1981.0,1075006.0,4025.9199999999983,32966.2
1981.0,1075170.0,-1190.6499999999996,13920.95
1981.0,1077002.0,-6030.25,20513.34
1981.0,1077003.0,10093.92,16096.66
1981.0,1079001.0,7934.510000000002,27418.43
1981.0,1080001.0,3079.8499999999985,26894.0
1981.0,1080002.0,3079.8499999999985,26894.0
1981.0,1081001.0,2929.880000000001,25519.33
1981.0,1081003.0,1667.1599999999999,16556.2
1981.0,1081004.0,3214.199999999997,19933.6
1981.0,1081171.0,3214.199999999997,19933.6
1981.0,1083001.0,1740.7599999999984,31218.1
1981.0,1084001.0,6282.07,34127.22
1981.0,1084003.0,3481.59,13310.69
1981.0,1084004.0,6282.07,34127.22
1981.0,1088002.0,161.88999999999942,25499.13
1981.0,1088003.0,3169.26,18122.0
1981.0,1088021.0,1406.680000000002,16971.99
1981.0,1088170.0,-1082.7299999999996,20631.33
1981.0,1088171.0,161.88999999999942,25499.13
1981.0,1089001.0,2335.8499999999985,26538.78
1981.0,1089002.0,2335.8499999999985,26538.78
1981.0,1090004.0,5874.450000000001,29189.98
1981.0,1090170.0,5874.450000000001,29189.98
1981.0,1091001.0,524.9599999999991,14538.3
1981.0,1092001.0,1989.4000000000015,35709.6
1981.0,1093001.0,4690.929999999997,31334.17
1981.0,1094002.0,4346.1,16827.0
1981.0,1095001.0,769.0499999999993,24251.5
1981.0,1095002.0,769.0499999999993,24251.5
1981.0,1096003.0,-7209.4400000000005,6792.16
1981.0,1097002.0,1427.5399999999972,18128.94
1981.0,1098003.0,5469.789999999999,21135.26
1981.0,1098170.0,5469.789999999999,21135.26
1981.0,1099004.0,-14287.54,7428.82
1981.0,1100002.0,3375.8700000000026,21611.31
1981.0,1101001.0,7434.1,13343.0
1981.0,1105002.0,787.4399999999987,15375.39
1981.0,1107001.0,847.8299999999999,12333.55
1981.0,1107003.0,3922.420000000002,24472.02
1981.0,1107004.0,1573.0,26506.9
1981.0,1107170.0,3922.420000000002,24472.02
1981.0,1107171.0,1573.0,26506.9
1981.0,1109003.0,7893.899999999998,38818.13
1981.0,1109170.0,7893.899999999998,38818.13
1981.0,1111001.0,-1591.550000000003,35255.17
1981.0,1114001.0,-2999.7000000000007,12458.8
1981.0,1118001.0,3073.3199999999997,22655.55
1981.0,1121001.0,-8786.38,9528.42
1981.0,1125003.0,1733.7599999999993,7994.69
1981.0,1129001.0,-3139.3999999999996,11653.4
1981.0,1129172.0,1311.75,15350.65
1981.0,1130001.0,-538.7999999999993,14980.95
1981.0,1131001.0,8542.64,29022.13
1981.0,1131002.0,935.6000000000004,13836.74
1981.0,1131171.0,8542.64,29022.13
1981.0,1140001.0,463.35999999999876,11890.06
1981.0,1141001.0,2560.3800000000047,35950.65
1981.0,1141003.0,6582.739999999998,23310.44
1981.0,1141170.0,6582.739999999998,23310.44
1981.0,1142001.0,2974.7899999999972,25038.69
1981.0,1142002.0,2974.7899999999972,25038.69
1981.0,1144004.0,3567.4900000000016,16402.9
1981.0,1144171.0,2716.1399999999994,20662.66
1981.0,1147001.0,310.8199999999997,8574.35
1981.0,1147003.0,23381.85,33217.35
1981.0,1147171.0,23381.85,33217.35
1981.0,1148001.0,1023.2700000000004,20202.5
1981.0,1149004.0,2730.2800000000025,23813.4
1981.0,1149170.0,2730.2800000000025,23813.4
1981.0,1151001.0,1102.5800000000017,24748.31
1981.0,1151002.0,1102.5800000000017,24748.31
1981.0,1151003.0,4903.66,23439.73
1981.0,1151170.0,-6669.689999999999,28442.41
1981.0,1151172.0,1949.3199999999997,20474.52
1981.0,1152022.0,1668.800000000003,30254.33
1981.0,1152023.0,1568.5699999999997,12146.02
1981.0,1152024.0,3356.09,21160.52
1981.0,1152172.0,1668.800000000003,30254.33
1981.0,1154001.0,-142.0,10318.1
1981.0,1155001.0,2220.2000000000007,30969.93
1981.0,1155171.0,-420.5500000000029,25560.78
1981.0,1159001.0,1311.789999999999,14833.48
1981.0,1161001.0,15667.099999999999,28067.1
1981.0,1162004.0,-2164.1000000000004,11409.8
1981.0,1162005.0,7759.169999999998,18812.19
1981.0,1162170.0,-2841.8600000000006,39299.74
1981.0,1162171.0,252.70000000000073,10437.0
1981.0,1163001.0,-2954.0,16008.0
1981.0,1163003.0,2279.08,14994.28
1981.0,1163005.0,-951.2699999999968,19394.4
1981.0,1163006.0,-8296.499999999998,10192.35
1981.0,1163170.0,2265.579999999998,18856.6
1981.0,1163173.0,-951.2699999999968,19394.4
1981.0,1164003.0,7228.579999999998,28558.73
1981.0,1164004.0,1165.92,12100.5
1981.0,1164170.0,-5732.899999999998,21785.33
1981.0,1166001.0,2590.7000000000007,15666.2
1981.0,1166005.0,-809.3000000000011,10686.96
1981.0,1166006.0,12025.93,29751.33
1981.0,1166173.0,-2842.600000000002,19817.8
1981.0,1167003.0,7109.87,12780.41
1981.0,1169001.0,8469.780000000002,28456.88
1981.0,1169002.0,-1358.7299999999996,12668.9
1981.0,1171002.0,1484.699999999999,13965.4
1981.0,1173001.0,1508.0100000000002,17141.75
1981.0,1173003.0,-916.5100000000002,9822.19
1981.0,1175001.0,0.0,18999.5
1981.0,1175002.0,0.0,18999.5
1981.0,1177003.0,1656.75,12271.2
1981.0,1178021.0,5181.93,22287.33
1981.0,1178170.0,-4867.23,15712.0
1981.0,1179001.0,-1114.8999999999978,22312.33
1981.0,1179004.0,3225.260000000002,24443.49
1981.0,1184001.0,-7158.899999999998,22085.33
1981.0,1184003.0,6781.100000000002,33095.33
1981.0,1184005.0,3347.100000000002,21459.33
1981.0,1184007.0,-19735.27,9508.96
1981.0,1185001.0,11377.149999999998,32562.48
1981.0,1188002.0,7543.5199999999995,14587.47
1981.0,1191001.0,-698.6599999999999,16696.74
1981.0,1191172.0,1416.6900000000023,19339.54
1981.0,1192001.0,781.5,28460.9
1981.0,1192003.0,4662.07,17194.02
1981.0,1192005.0,781.5,28460.9
1981.0,1192171.0,4662.07,17194.02
1981.0,1193001.0,181.1299999999992,16087.0
1981.0,1195001.0,949.619999999999,12254.32
1981.0,1196001.0,143.38000000000102,16780.72
1981.0,1200001.0,432.09999999999854,43670.33
1981.0,1200004.0,14973.599999999999,42351.53
1981.0,1200005.0,414.4500000000007,22809.68
1981.0,1200006.0,432.09999999999854,43670.33
1981.0,1200172.0,14973.599999999999,42351.53
1981.0,1200173.0,-5122.34,21619.2
1981.0,1205021.0,2831.100000000002,24592.33
1981.0,1206170.0,150.58000000000175,18118.4
1981.0,1210001.0,1696.2200000000012,22086.25
1981.0,1210003.0,-1096.3100000000013,24343.21
1981.0,1210170.0,-1096.3100000000013,24343.21
1981.0,1211001.0,4067.0,23629.8
1981.0,1211002.0,4067.0,23629.8
1981.0,1213001.0,-13300.23,14586.0
1981.0,1216001.0,63.100000000000364,11439.25
1981.0,1217001.0,3051.5,17306.8
1981.0,1217170.0,-2499.34,11470.88
1981.0,1220001.0,-10305.25,18405.45
1981.0,1220002.0,-10305.25,18405.45
1981.0,1220003.0,6637.790000000001,25910.89
1981.0,1221001.0,2251.5999999999985,17018.05
1981.0,1221002.0,2251.5999999999985,17018.05
1981.0,1222001.0,7036.66,18797.64
1981.0,1222170.0,7036.66,18797.64
1981.0,1222172.0,5012.65,14861.6
1981.0,1224003.0,2684.779999999999,22865.76
1981.0,1225001.0,-6870.1799999999985,13117.62
1981.0,1227002.0,609.6999999999989,13901.3
1981.0,1227021.0,-11250.630000000005,22568.1
1981.0,1227022.0,1851.5800000000017,17335.33
1981.0,1228001.0,1740.7900000000009,25662.24
1981.0,1228021.0,6671.869999999999,25696.1
1981.0,1229170.0,-2494.8399999999965,22967.33
1981.0,1233001.0,-7027.799999999999,17915.14
1981.0,1233004.0,437.09000000000015,16989.49
1981.0,1233171.0,437.09000000000015,16989.49
1981.0,1234002.0,2935.1200000000026,20174.63
1981.0,1234003.0,256.8699999999999,8091.87
1981.0,1236001.0,-5883.4000000000015,11091.0
1981.0,1236004.0,333.9399999999987,8814.05
1981.0,1238001.0,4755.449999999997,24304.35
1981.0,1238002.0,4755.449999999997,24304.35
1981.0,1239001.0,2505.0,9386.4
1981.0,1241001.0,-2898.279999999999,14070.95
1981.0,1242001.0,15182.100000000002,42598.33
1981.0,1242003.0,-4547.100000000002,22254.6
1981.0,1249001.0,-6354.200000000001,22934.69
1981.0,1249002.0,2636.149999999998,28851.48
1981.0,1249170.0,2636.149999999998,28851.48
1981.0,1254001.0,5479.489999999998,25389.94
1981.0,1255001.0,234.22000000000116,17302.97
1981.0,1256002.0,1977.7000000000007,25152.07
1981.0,1256003.0,-12329.22,9620.08
1981.0,1258001.0,9877.000000000004,39106.23
1981.0,1258002.0,9877.000000000004,39106.23
1981.0,1260002.0,-12479.95,15597.5
1981.0,1260003.0,1731.1000000000004,15745.4
1981.0,1260004.0,1771.6100000000006,17912.5
1981.0,1260007.0,2060.2400000000016,13473.45
1981.0,1260173.0,1771.6100000000006,17912.5
1981.0,1261001.0,10831.0,27782.1
1981.0,1267021.0,-1369.8999999999978,17133.15
1981.0,1268001.0,2423.0499999999993,14144.55
1981.0,1268002.0,2423.0499999999993,14144.55
1981.0,1269003.0,1465.75,19157.9
1981.0,1270001.0,375.85999999999876,15236.06
1981.0,1270003.0,861.7000000000007,6665.6
1981.0,1270171.0,375.85999999999876,15236.06
1981.0,1270174.0,-2479.2299999999996,15974.5
1981.0,1271003.0,2095.41,24940.6
1981.0,1275002.0,12461.700000000004,34463.3
1981.0,1275003.0,5394.4,14912.15
1981.0,1281003.0,8591.099999999999,31715.3
1981.0,1281004.0,1326.1000000000022,23915.33
1981.0,1281005.0,118.29999999999927,21446.7
1981.0,1282003.0,1746.5,10367.0
1981.0,1282170.0,-418.8999999999978,19732.33
1981.0,1282171.0,2914.4000000000015,16043.03
1981.0,1284001.0,-42.5,31598.8
1981.0,1285001.0,5354.199999999997,57638.43
1981.0,1286001.0,7638.0,34992.1
1981.0,1286005.0,-513.4499999999989,12360.1
1981.0,1286170.0,17731.989999999998,28992.1
1981.0,1287001.0,286348.9,446036.2
1981.0,1288170.0,1525.0099999999984,18398.41
1981.0,1290001.0,-256.40000000000146,21880.6
1981.0,1290002.0,-256.40000000000146,21880.6
1981.0,1290021.0,12274.880000000001,31593.93
1981.0,1290170.0,-939.9099999999999,18817.02
1981.0,1290171.0,12274.880000000001,31593.93
1981.0,1290172.0,3061.5499999999993,23860.39
1981.0,1291001.0,2481.870000000001,17211.27
1981.0,1292170.0,5592.6500000000015,28457.33
1981.0,1295001.0,1083.7399999999998,12862.44
1981.0,1295002.0,1083.7399999999998,12862.44
1981.0,1297002.0,1309.67,11259.99
1981.0,1298001.0,8097.200000000004,40991.33
1981.0,1298003.0,8097.200000000004,40991.33
1981.0,1300001.0,-1636.380000000001,25663.7
1981.0,1300003.0,-309.47999999999956,18348.8
1981.0,1300170.0,-1636.380000000001,25663.7
1981.0,1300171.0,1521.4500000000007,22038.55
1981.0,1300174.0,-309.47999999999956,18348.8
1981.0,1301004.0,5266.449999999999,13362.97
1981.0,1302001.0,2257.760000000002,24954.49
1981.0,1302002.0,2257.760000000002,24954.49
1981.0,1302170.0,1864.3999999999978,22146.03
1981.0,1302171.0,4077.25,19565.95
1981.0,1303001.0,478.14999999999964,9902.96
1981.0,1303002.0,2429.16,20084.96
1981.0,1303003.0,609.4099999999999,17607.15
1981.0,1306001.0,5359.749999999996,36045.45
1981.0,1309170.0,1463.3999999999996,8435.0
1981.0,1311001.0,2161.75,20238.9
1981.0,1311002.0,2161.75,20238.9
1981.0,1311003.0,401.8799999999992,9033.58
1981.0,1312001.0,7880.600000000002,28468.7
1981.0,1312002.0,7880.600000000002,28468.7
1981.0,1312004.0,-1730.0999999999985,15924.7
1981.0,1312171.0,-1730.0999999999985,15924.7
1981.0,1314001.0,-11554.599999999999,16423.5
1981.0,1314170.0,-11554.599999999999,16423.5
1981.0,1315001.0,6463.199999999997,41143.93
1981.0,1315003.0,6463.199999999997,41143.93
1981.0,1328003.0,860.6800000000003,7487.41
1981.0,1328004.0,4980.949999999997,31834.28
1981.0,1328173.0,4980.949999999997,31834.28
1981.0,1332001.0,14099.0,43169.1
1981.0,1332002.0,-6536.7800000000025,28200.45
1981.0,1332003.0,-24595.310000000005,10141.92
1981.0,1332171.0,-6536.7800000000025,28200.45
1981.0,1334001.0,6758.07,26996.65
1981.0,1335001.0,-8655.5,14230.0
1981.0,1335006.0,1340.25,13920.25
1981.0,1335007.0,-4003.619999999999,13000.2
1981.0,1335009.0,1331.7099999999991,10087.4
1981.0,1335170.0,9857.46,27740.18
1981.0,1335172.0,11572.39,22255.19
1981.0,1336001.0,9778.450000000004,52881.23
1981.0,1338001.0,3344.970000000001,22523.81
1981.0,1342001.0,-215.13000000000102,19478.1
1981.0,1345001.0,-6331.0,25869.5
1981.0,1345002.0,-6331.0,25869.5
1981.0,1345005.0,1600.6499999999996,14867.25
1981.0,1345170.0,-3707.0,18123.0
1981.0,1345171.0,438.6700000000001,13193.0
1981.0,1346001.0,-3108.9699999999993,16131.53
1981.0,1351001.0,1082.300000000001,16632.9
1981.0,1351006.0,-2035.3100000000004,7758.29
1981.0,1353001.0,5418.480000000003,39991.66
1981.0,1353002.0,950.2800000000025,18214.13
1981.0,1353170.0,5418.480000000003,39991.66
1981.0,1353171.0,5237.32,19961.32
1981.0,1353172.0,-2670.2299999999996,19495.5
1981.0,1355001.0,2640.5,37327.1
1981.0,1355170.0,3294.4900000000016,25504.33
1981.0,1358001.0,-607.25,8757.56
1981.0,1363001.0,3464.0,30439.1
1981.0,1369001.0,1555.1000000000004,15735.9
1981.0,1369004.0,5923.129999999999,19630.6
1981.0,1369172.0,5923.129999999999,19630.6
1981.0,1376002.0,3069.7299999999996,13954.6
1981.0,1377003.0,5844.010000000002,31041.33
1981.0,1377171.0,-6266.529999999999,16005.82
1981.0,1381001.0,-1315.0,28343.1
1981.0,1384001.0,1933.300000000003,20347.99
1981.0,1385001.0,1308.1599999999999,20576.39
1981.0,1387001.0,1253.9199999999983,40684.1
1981.0,1387171.0,3999.2999999999993,20597.3
1981.0,1391002.0,-3945.989999999999,6762.56
1981.0,1391170.0,200.97999999999956,8462.58
1981.0,1394001.0,-1075.0500000000002,5492.55
1981.0,1394021.0,-227.14000000000306,17480.6
1981.0,1394171.0,924.75,5499.85
1981.0,1397001.0,-15103.669999999998,42308.91
1981.0,1397004.0,-41278.18,16134.4
1981.0,1397170.0,2880.8199999999997,16185.33
1981.0,1398002.0,3219.5599999999995,15995.46
1981.0,1399001.0,23285.68,57899.23
1981.0,1399004.0,574.0999999999985,35721.33
1981.0,1401001.0,-753.8999999999978,29046.33
1981.0,1401003.0,-49.68000000000029,27674.03
1981.0,1404001.0,626.7700000000004,22360.9
1981.0,1404171.0,626.7700000000004,22360.9
1981.0,1405001.0,-7259.23,10937.0
1981.0,1405002.0,1035.0899999999992,6963.86
1981.0,1406001.0,1609.1000000000022,22878.33
1981.0,1406021.0,-325.5,22610.73
1981.0,1407001.0,-773.5599999999995,5090.8
1981.0,1411004.0,3291.5,12732.9
1981.0,1411005.0,4772.249999999998,20780.6
1981.0,1411006.0,-129.60999999999967,7768.3
1981.0,1411007.0,782.6999999999998,8526.73
1981.0,1411170.0,4772.249999999998,20780.6
1981.0,1413170.0,2712.3100000000013,33203.86
1981.0,1415001.0,1666.449999999999,15334.96
1981.0,1417001.0,1084.9599999999991,28101.52
1981.0,1417002.0,1084.9599999999991,28101.52
1981.0,1419001.0,-974.2000000000007,21774.6
1981.0,1419003.0,1363.3999999999996,14006.6
1981.0,1419021.0,2271.33,14229.81
1981.0,1419022.0,1651.449999999997,23478.03
1981.0,1426001.0,-4757.129999999999,14555.99
1981.0,1427002.0,5295.7800000000025,27871.79
1981.0,1427170.0,-1268.08,11325.12
1981.0,1429001.0,-264.8999999999978,17757.33
1981.0,1430001.0,5809.610000000001,30155.03
1981.0,1431001.0,5931.879999999997,27684.12
1981.0,1431003.0,5931.879999999997,27684.12
1981.0,1432002.0,-23.18000000000029,14911.9
1981.0,1432021.0,-798.0,13026.6
1981.0,1434001.0,1353.4000000000015,17424.45
1981.0,1435001.0,2393.100000000002,22335.33
1981.0,1435002.0,-9543.099999999999,27260.28
1981.0,1435004.0,5942.979999999998,19476.17
1981.0,1437001.0,1906.140000000003,32175.33
1981.0,1438002.0,819.960000000001,16527.36
1981.0,1438003.0,4049.329999999999,8678.96
1981.0,1441001.0,372.1000000000022,18888.33
1981.0,1445001.0,217.0699999999997,15099.02
1981.0,1445004.0,1195.33,10910.36
1981.0,1445005.0,779.1800000000003,10046.58
1981.0,1445006.0,121.42000000000007,10559.5
1981.0,1446003.0,-4997.049999999999,9979.68
1981.0,1446021.0,-2544.0200000000004,17610.27
1981.0,1458170.0,13855.07,45754.89
1981.0,1459001.0,2347.399999999998,20177.8
1981.0,1459004.0,1397.4000000000015,16727.7
1981.0,1459170.0,-2554.970000000001,21874.16
1981.0,1462001.0,-4453.5,41076.6
1981.0,1467001.0,2180.75,24921.8
1981.0,1468004.0,1429.2700000000023,16743.4
1981.0,1468172.0,1429.2700000000023,16743.4
1981.0,1471001.0,2506.67,16134.4
1981.0,1471003.0,1451.3999999999996,9661.4
1981.0,1473003.0,2340.129999999999,18282.8
1981.0,1475001.0,13398.69,24863.81
1981.0,1475002.0,13398.69,24863.81
1981.0,1476001.0,-2413.4000000000015,16164.75
1981.0,1480001.0,621.5699999999997,14631.6
1981.0,1480170.0,621.5699999999997,14631.6
1981.0,1482002.0,1334.9700000000012,31893.2
1981.0,1482170.0,1334.9700000000012,31893.2
1981.0,1485001.0,6067.6,12831.6
1981.0,1496003.0,2858.279999999999,19518.68
1981.0,1498001.0,1063.6099999999988,15304.55
1981.0,1501001.0,1144.130000000001,21634.36
1981.0,1504001.0,4926.870000000003,36115.33
1981.0,1505003.0,-15180.400000000001,39068.0
1981.0,1505004.0,-22.149999999999636,10177.69
1981.0,1505005.0,-37338.7,16909.7
1981.0,1510002.0,-624.2600000000002,12388.5
1981.0,1510170.0,2947.329999999998,29657.46
1981.0,1511002.0,-1523.6499999999996,5055.76
1981.0,1513001.0,914.0999999999985,46117.33
1981.0,1513170.0,3874.100000000002,28195.33
1981.0,1513172.0,-708.5,26158.83
1981.0,1515001.0,1383.5800000000017,24386.81
1981.0,1516001.0,16495.82,44574.43
1981.0,1520020.0,1782.8199999999997,19634.66
1981.0,1521002.0,7147.319999999998,21308.6
1981.0,1522001.0,-529.8999999999978,27603.33
1981.0,1522003.0,-2679.290000000001,42866.43
1981.0,1522005.0,3335.380000000001,29994.15
1981.0,1522006.0,1525.5400000000009,12365.2
1981.0,1522007.0,2764.84,22204.43
1981.0,1522009.0,1637.1000000000004,4806.85
1981.0,1522170.0,3335.380000000001,29994.15
1981.0,1522171.0,-2679.290000000001,42866.43
1981.0,1523003.0,5528.300000000003,23270.4
1981.0,1523171.0,5528.300000000003,23270.4
1981.0,1525002.0,1210.6600000000035,35829.48
1981.0,1525003.0,3004.600000000002,25834.2
1981.0,1525021.0,-3698.0,18650.1
1981.0,1525171.0,3004.600000000002,25834.2
1981.0,1529001.0,3665.850000000002,33104.83
1981.0,1529002.0,3665.850000000002,33104.83
1981.0,1530001.0,-7626.75,29700.35
1981.0,1533001.0,949.5699999999997,19138.66
1981.0,1533003.0,-718.9099999999999,19311.43
1981.0,1533004.0,1283.0099999999984,18730.07
1981.0,1533171.0,1283.0099999999984,18730.07
1981.0,1535170.0,13447.449999999997,47170.1
1981.0,1537003.0,1987.7000000000007,26042.2
1981.0,1537170.0,1987.7000000000007,26042.2
1981.0,1540001.0,2023.1000000000022,26022.33
1981.0,1540002.0,1749.2699999999968,36948.5
1981.0,1541001.0,1872.1000000000022,27057.33
1981.0,1541004.0,3154.510000000002,20943.33
1981.0,1541006.0,1961.6200000000008,13551.34
1981.0,1541170.0,3376.880000000001,31080.93
1981.0,1541172.0,808.7800000000025,17981.88
1981.0,1542001.0,-892.7200000000012,22952.93
1981.0,1542004.0,2129.5999999999985,28084.23
1981.0,1542170.0,2129.5999999999985,28084.23
1981.0,1547001.0,1198.9000000000015,18563.0
1981.0,1549001.0,1356.9000000000015,34218.33
1981.0,1551001.0,1410.2199999999993,7899.86
1981.0,1559001.0,1391.0999999999985,50599.33
1981.0,1565172.0,5105.299999999999,27673.3
1981.0,1567021.0,3186.380000000001,19837.55
1981.0,1567172.0,-6525.949999999999,13412.9
1981.0,1568002.0,1012.1599999999999,22029.42
1981.0,1568003.0,-6848.780000000001,7309.08
1981.0,1568170.0,1012.1599999999999,22029.42
1981.0,1570171.0,33.919999999998254,12209.71
1981.0,1571001.0,3503.0999999999985,24327.6
1981.0,1572001.0,2316.7700000000004,24939.5
1981.0,1572003.0,2974.5,22635.7
1981.0,1572171.0,2974.5,22635.7
1981.0,1577003.0,2412.0,18173.0
1981.0,1579001.0,550.3200000000006,7271.3
1981.0,1579004.0,-1114.010000000002,16623.8
1981.0,1579005.0,1846.5599999999977,22747.21
1981.0,1579170.0,1031.2299999999996,20819.3
1981.0,1581001.0,5562.0,28203.1
1981.0,1581170.0,6490.9,19499.5
1981.0,1582021.0,8597.7,22332.4
1981.0,1583003.0,294.7300000000014,9917.03
1981.0,1588002.0,5789.799999999999,29744.2
1981.0,1588003.0,1250.6599999999999,9219.66
1981.0,1589005.0,-1477.8700000000001,1617.55
1981.0,1590001.0,2241.2000000000007,21570.3
1981.0,1591001.0,3140.0999999999985,44520.33
1981.0,1591003.0,2718.7000000000007,17477.15
1981.0,1591004.0,3619.9000000000015,27375.0
1981.0,1591007.0,3140.0999999999985,44520.33
1981.0,1591170.0,3619.9000000000015,27375.0
1981.0,1595170.0,-127.0,14962.0
1981.0,1597001.0,8358.95,35572.93
1981.0,1599001.0,13599.36,37296.33
1981.0,1599003.0,-334.89999999999964,12318.0
1981.0,1602001.0,734.7900000000009,21869.81
1981.0,1602002.0,734.7900000000009,21869.81
1981.0,1602170.0,2047.3199999999997,11373.93
1981.0,1605001.0,6013.040000000001,28744.27
1981.0,1608001.0,2388.100000000002,19845.33
1981.0,1610001.0,4374.0999999999985,21865.68
1981.0,1611001.0,-1287.1599999999999,19621.01
1981.0,1611170.0,2270.709999999999,12681.89
1981.0,1612001.0,270.4100000000017,13486.79
1981.0,1613001.0,3997.0200000000004,26234.32
1981.0,1613002.0,3997.0200000000004,26234.32
1981.0,1613004.0,1917.7099999999991,17001.71
1981.0,1613171.0,1205.5299999999988,21629.53
1981.0,1614001.0,9221.350000000002,38284.9
1981.0,1620001.0,4028.5,37600.73
1981.0,1620170.0,4028.5,37600.73
1981.0,1621001.0,6511.950000000001,20277.15
1981.0,1621002.0,6511.950000000001,20277.15
1981.0,1624001.0,45.10000000000218,23446.33
1981.0,1624002.0,1211.5900000000001,14264.35
1981.0,1624021.0,-12443.0,21691.1
1981.0,1627002.0,74.64999999999964,11624.0
1981.0,1628001.0,2962.100000000002,24069.13
1981.0,1628003.0,968.6800000000003,23515.57
1981.0,1628170.0,968.6800000000003,23515.57
1981.0,1630001.0,143950.25,268294.43
1981.0,1630002.0,143950.25,268294.43
1981.0,1632001.0,2836.100000000002,18677.33
